0300780,13-01-2016 6:01:23 PM,5,005
0301149,12-06-2016 3:02:57 PM,9,005
0303369,11-05-2016 2:28:44 PM,9,005
0308430,05-04-2016 5:20:47 PM,9,005
0312501,30-11-2015 1:29:04 PM,5,005
0313666,24-01-2016 4:27:13 PM,9,005
0319507,14-01-2016 4:16:13 PM,5,005
0326783,02-03-2016 4:26:51 PM,9,005
0327872,26-04-2016 9:59:52 AM,5,005
0330897,26-04-2016 9:57:04 AM,5,005
0337530,26-04-2016 9:55:42 AM,5,005
0352690,01-06-2016 9:30:50 AM,9,005
0356026,31-01-2016 4:49:24 PM,5,005
0364850,25-04-2016 5:07:32 PM,9,005
0370540,13-06-2016 4:31:07 PM,5,005
0383427,30-05-2016 1:15:01 PM,9,005
0394022,13-03-2016 6:16:35 PM,9,005
0396897,04-04-2016 11:40:03 AM,9,005
0408314,29-11-2015 5:38:08 PM,5,005
0410914,08-05-2016 12:30:25 PM,9,005
0418927,11-05-2016 2:21:19 PM,9,005
0418953,20-04-2016 12:17:00 PM,9,005
1005742,14-06-2016 4:09:28 PM,5,005
1014382,13-06-2016 3:02:29 PM,5,005
1021532,10-05-2016 12:05:40 PM,9,005
1024589,17-12-2015 6:01:18 PM,5,005
1026625,11-05-2016 2:34:54 PM,9,005
1027902,19-01-2016 4:41:41 PM,5,005
1061628,08-06-2016 12:11:42 PM,5,005
1071588,02-06-2016 6:02:50 PM,9,005
1084979,05-06-2016 9:48:10 AM,9,005
1103068,10-04-2016 10:22:42 AM,9,005
1103448,18-01-2016 6:52:54 PM,5,005
1118496,29-11-2015 7:09:59 PM,5,005
1125813,18-02-2016 4:18:12 PM,9,005
1151290,26-04-2016 10:01:34 AM,5,005
1167326,12-05-2016 1:13:11 PM,9,005
1187062,30-05-2016 2:33:01 PM,5,005
1214023,05-01-2016 6:08:36 PM,5,005
1216022,26-01-2016 6:18:22 PM,9,005
1216308,02-05-2016 4:47:09 PM,5,005
1220215,19-04-2016 5:19:51 PM,9,005
1244404,20-04-2016 11:58:47 AM,9,005
1340501,26-05-2016 7:08:41 PM,9,005
1392951,03-05-2016 5:23:00 PM,9,005
1428608,20-06-2016 5:41:26 PM,5,005
1487966,02-05-2016 2:16:32 PM,9,005
1518100,09-02-2016 12:58:09 PM,9,005
1589970,31-12-2015 5:36:57 PM,5,005
1602736,26-04-2016 10:20:27 AM,5,005
1615086,05-06-2016 9:55:14 AM,9,005
1622120,19-04-2016 6:17:48 PM,9,005
1634095,19-04-2016 6:40:53 PM,9,005
1652917,25-04-2016 6:14:25 PM,9,005
1663379,13-06-2016 1:35:31 PM,9,005
1705455,03-04-2016 11:45:38 AM,9,005
1706318,16-02-2016 4:20:51 PM,9,005
1712668,18-05-2016 1:55:39 PM,9,005
1730862,11-05-2016 12:32:39 PM,9,005
0326776,08-06-2016 12:06:08 PM,5,006
0382227,13-06-2016 2:54:55 PM,5,006
1031931,15-05-2016 3:39:40 PM,9,006
1039360,09-05-2016 6:08:51 PM,9,006
1118357,12-05-2016 12:52:56 PM,9,006
1317421,02-05-2016 5:01:38 PM,5,006
1672139,13-01-2016 2:43:57 PM,5,006
0332263,31-12-2015 5:39:22 PM,5,007
0402319,23-12-2015 12:04:29 PM,5,007
0417709,13-01-2016 1:29:44 PM,5,007
0424169,15-05-2016 1:09:16 PM,9,007
1028874,05-06-2016 6:58:27 PM,9,007
1063360,12-05-2016 2:23:32 PM,9,007
1092725,19-01-2016 4:30:28 PM,5,007
1109989,09-02-2016 12:32:43 PM,9,007
1116973,29-11-2015 6:51:29 PM,5,007
1241904,09-02-2016 4:36:50 PM,9,007
1471096,10-05-2016 12:13:13 PM,9,007
1618177,02-06-2016 6:05:56 PM,9,007
1644322,25-05-2016 6:39:37 PM,5,007
1720047,11-02-2016 4:06:35 PM,9,007
1729106,09-02-2016 4:39:19 PM,9,007
0342707,15-03-2016 1:28:36 PM,9,008
0348295,13-06-2016 3:10:50 PM,5,008
0361851,13-06-2016 4:47:31 PM,5,008
0373394,10-02-2016 6:04:28 PM,9,008
0392459,04-06-2016 10:43:25 AM,9,008
0420274,13-06-2016 3:00:31 PM,5,008
1016158,23-02-2016 4:33:18 PM,9,008
1044887,27-03-2016 10:07:16 AM,9,008
1047509,05-01-2016 5:59:10 PM,5,008
1062245,14-06-2016 4:12:00 PM,5,008
1066014,13-06-2016 4:56:45 PM,5,008
1074427,29-05-2016 2:02:39 PM,9,008
1097139,25-05-2016 11:51:12 AM,5,008
1102809,30-12-2015 4:12:27 PM,5,008
1114005,15-06-2016 5:41:41 PM,5,008
1115847,07-03-2016 5:13:43 PM,9,008
1147796,24-05-2016 1:25:16 PM,9,008
1164155,18-01-2016 4:42:38 PM,5,008
1223273,21-04-2016 10:23:20 AM,5,008
1230864,13-06-2016 4:54:21 PM,5,008
1454099,06-03-2016 2:16:09 PM,9,008
1454422,29-11-2015 6:35:27 PM,5,008
1459581,14-06-2016 4:54:50 PM,5,008
1627404,15-06-2016 5:43:16 PM,5,008
1659921,13-03-2016 4:58:11 PM,9,008
1678545,14-06-2016 5:02:34 PM,9,008
0372956,12-05-2016 12:45:55 PM,9,009
0374762,01-03-2016 3:32:00 PM,9,009
0378512,01-06-2016 9:41:49 AM,9,009
0384251,05-05-2016 4:27:59 PM,9,009
0387006,05-05-2016 6:16:11 PM,9,009
0392528,05-05-2016 6:12:15 PM,9,009
0404379,05-05-2016 4:26:18 PM,9,009
0416667,30-05-2016 7:18:02 PM,9,009
0417884,05-05-2016 6:20:13 PM,9,009
1023454,09-05-2016 7:01:07 PM,9,009
1030895,12-05-2016 12:49:10 PM,9,009
1035374,05-05-2016 6:24:25 PM,9,009
1053432,03-02-2016 12:04:02 PM,5,009
1057936,15-05-2016 4:32:31 PM,9,009
1074877,30-05-2016 7:21:08 PM,9,009
1076247,12-05-2016 5:56:02 PM,9,009
1080055,05-05-2016 4:24:51 PM,9,009
1095648,02-06-2016 1:30:51 PM,5,009
1101854,07-04-2016 12:18:49 PM,9,009
1109771,05-05-2016 6:34:03 PM,9,009
1133467,02-06-2016 12:39:54 PM,5,009
1141006,02-05-2016 2:10:07 PM,9,009
1233248,05-05-2016 6:30:34 PM,9,009
1235026,12-05-2016 6:02:12 PM,9,009
1235678,12-05-2016 5:59:19 PM,9,009
1241517,05-05-2016 6:13:52 PM,9,009
1337844,02-06-2016 6:08:13 PM,9,009
1339008,04-06-2016 9:57:31 AM,9,009
1340056,05-05-2016 4:21:03 PM,9,009
1340563,15-05-2016 4:24:15 PM,9,009
1517985,07-06-2016 4:16:26 PM,5,009
1600310,08-03-2016 2:55:35 PM,9,009
1625790,25-05-2016 7:22:08 PM,9,009
1656112,07-04-2016 12:22:07 PM,9,009
1664297,07-06-2016 4:25:26 PM,5,009
1670236,20-06-2016 5:00:46 PM,5,009
1673376,16-06-2016 6:14:36 PM,5,009
1692567,15-06-2016 12:14:19 PM,9,009
1702673,05-05-2016 6:36:23 PM,9,009
1724943,19-06-2016 4:08:02 PM,5,009
1733709,18-02-2016 4:12:44 PM,9,009
1733720,09-05-2016 6:38:38 PM,9,009
1733732,05-05-2016 6:28:45 PM,9,009
1739118,15-05-2016 4:27:13 PM,9,009
0413504,02-06-2016 12:12:06 PM,5,010
1009684,29-11-2015 6:09:07 PM,5,010
1021336,16-06-2016 11:22:53 AM,9,010
1026035,17-01-2016 1:16:02 PM,5,010
1077127,08-02-2016 1:30:19 PM,9,010
1085271,31-05-2016 4:26:34 PM,9,010
1094819,05-05-2016 4:54:45 PM,9,010
1126018,13-06-2016 1:24:32 PM,9,010
1169195,13-06-2016 1:23:19 PM,9,010
1328445,13-06-2016 12:54:20 PM,9,010
1481470,08-02-2016 1:34:04 PM,9,010
1503480,20-04-2016 12:12:54 PM,9,010
1597896,02-03-2016 4:30:21 PM,9,010
1618887,08-03-2016 3:06:49 PM,9,010
1755149,31-05-2016 4:31:26 PM,9,010
1011457,05-06-2016 10:14:10 AM,9,011
1056463,03-03-2016 4:07:48 PM,9,011
1060039,03-02-2016 11:13:12 AM,5,011
1060196,29-05-2016 1:22:03 PM,9,011
1129557,03-05-2016 11:31:55 AM,5,011
1177293,08-06-2016 2:33:03 PM,9,011
1198981,26-05-2016 6:59:12 PM,9,011
1357005,19-06-2016 5:21:36 PM,5,011
1414376,08-06-2016 2:35:06 PM,9,011
1433136,14-01-2016 4:20:07 PM,5,011
1636608,17-01-2016 6:47:08 PM,5,011
1646751,10-01-2016 6:45:14 PM,5,011
1663335,08-06-2016 2:37:00 PM,9,011
1673797,26-05-2016 6:55:29 PM,9,011
1066471,10-05-2016 6:00:18 PM,9,012
1109662,25-04-2016 4:52:09 PM,9,012
1124945,25-05-2016 11:49:05 AM,5,012
1193095,02-03-2016 4:55:36 PM,9,012
1226448,05-01-2016 4:54:15 PM,5,012
1232944,25-05-2016 1:12:58 PM,5,012
1250390,08-02-2016 12:24:10 PM,5,012
1429003,02-06-2016 5:24:15 PM,5,012
1439754,02-06-2016 5:21:29 PM,5,012
1476908,20-06-2016 5:13:53 PM,5,012
1476930,12-05-2016 12:58:22 PM,9,012
1553036,07-06-2016 10:57:14 AM,9,012
1627749,13-06-2016 11:35:44 AM,9,012
1066870,15-06-2016 12:10:46 PM,9,013
1101317,13-01-2016 2:49:58 PM,5,013
1134657,08-06-2016 11:21:30 AM,9,013
1226314,23-02-2016 3:07:58 PM,9,013
1292065,12-05-2016 12:56:37 PM,9,013
1383453,16-02-2016 6:06:13 PM,9,013
1495407,28-02-2016 5:16:41 PM,9,013
1520202,03-02-2016 11:25:35 AM,5,013
1564977,26-01-2016 6:15:23 PM,9,013
1605246,16-02-2016 6:04:27 PM,9,013
1681654,09-06-2016 11:38:02 AM,9,013
1692190,07-04-2016 12:14:14 PM,9,013
1105961,30-05-2016 4:17:41 PM,5,014
1105980,02-06-2016 12:24:11 PM,5,014
1168395,22-05-2016 4:45:29 PM,9,014
1268409,02-06-2016 4:22:41 PM,5,014
1285953,20-01-2016 6:52:53 PM,5,014
1313417,15-05-2016 4:30:17 PM,9,014
1637475,20-06-2016 9:52:28 AM,9,014
1651335,20-06-2016 9:54:03 AM,9,014
1693928,13-01-2016 1:06:03 PM,5,014
1704907,02-05-2016 2:01:09 PM,9,014
1148541,04-06-2016 10:05:31 AM,9,015
1155442,04-06-2016 10:00:13 AM,9,015
1185845,09-06-2016 1:43:38 PM,9,015
1219383,19-05-2016 4:29:15 PM,9,015
1253453,04-06-2016 10:03:20 AM,9,015
1407423,02-06-2016 6:04:38 PM,9,015
1615154,10-04-2016 10:26:34 AM,9,015
1663330,05-05-2016 5:57:01 PM,9,015
1738234,02-06-2016 6:01:31 PM,9,015
1126251,02-02-2016 2:04:24 PM,5,016
1408393,05-06-2016 10:05:38 AM,9,016
1409555,16-06-2016 11:24:28 AM,9,016
1471115,24-04-2016 3:17:12 PM,9,016
1528899,29-02-2016 6:14:20 PM,9,016
1668279,11-05-2016 2:22:47 PM,9,016
1138691,02-05-2016 2:04:04 PM,9,017
1142312,26-01-2016 4:17:46 PM,9,017
1143636,29-11-2015 6:22:33 PM,5,017
1144660,20-04-2016 12:11:39 PM,9,017
1145681,05-05-2016 4:33:57 PM,9,017
1160010,03-04-2016 11:52:56 AM,9,017
1165981,03-05-2016 4:34:13 PM,9,017
1202553,11-05-2016 12:43:43 PM,9,017
1321386,29-05-2016 12:46:20 PM,9,017
1441416,29-05-2016 5:06:02 PM,5,017
1490925,21-04-2016 9:56:57 AM,5,017
1522070,04-06-2016 10:19:01 AM,9,017
1655165,09-03-2016 3:55:32 PM,9,017
1218646,30-05-2016 3:52:33 PM,5,018
1431638,09-02-2016 1:02:03 PM,9,018
1471432,28-02-2016 5:12:38 PM,9,018
1552442,02-06-2016 12:34:14 PM,5,018
1610564,02-06-2016 5:05:40 PM,5,018
1230637,13-06-2016 3:20:27 PM,9,019
1239035,20-06-2016 5:23:20 PM,5,019
1592669,16-02-2016 6:11:48 PM,9,019
1614053,03-05-2016 4:35:38 PM,9,019
1621983,26-05-2016 11:54:26 AM,9,019
1668016,20-06-2016 5:25:17 PM,5,019
1693880,21-03-2016 10:51:00 AM,9,019
1698655,15-02-2016 6:42:59 PM,9,019
1264377,02-06-2016 1:38:14 PM,5,020
1271481,02-06-2016 4:37:25 PM,5,020
1301373,31-03-2016 7:05:47 PM,9,020
1323406,25-04-2016 5:14:32 PM,9,020
1454960,19-01-2016 2:56:03 PM,5,020
1612026,03-02-2016 5:43:44 PM,9,020
1615112,20-04-2016 11:41:47 AM,9,020
1643078,26-04-2016 11:23:52 AM,9,020
1651331,11-05-2016 2:16:21 PM,9,020
1662248,09-02-2016 12:48:08 PM,9,020
1673454,26-04-2016 11:25:08 AM,9,020
1675056,08-02-2016 12:54:05 PM,9,020
1677794,27-03-2016 9:09:18 AM,9,020
1692201,16-03-2016 6:03:50 PM,9,020
1704706,11-04-2016 5:47:09 PM,5,020
1724983,12-05-2016 1:20:21 PM,9,020
1732560,08-02-2016 12:55:18 PM,9,020
1399456,18-04-2016 11:01:29 AM,9,021
1613306,18-04-2016 10:59:22 AM,9,021
1679169,03-04-2016 11:39:35 AM,9,021
1685812,18-04-2016 10:57:00 AM,9,021
1341588,09-05-2016 6:01:25 PM,9,022
1423064,10-01-2016 3:08:45 PM,5,022
1479110,26-05-2016 7:10:09 PM,9,022
1541394,10-01-2016 3:05:49 PM,5,022
1554450,07-02-2016 11:09:17 AM,5,022
1658419,05-01-2016 5:51:40 PM,5,022
1629130,19-06-2016 5:40:39 PM,5,023
1733767,19-06-2016 5:42:54 PM,5,023
1676360,08-06-2016 1:46:19 PM,9,024
1719596,12-06-2016 3:18:49 PM,9,024
1721676,30-05-2016 2:47:57 PM,5,024
0152608,11-01-2016 2:05:30 PM,5,085
0153573,25-05-2016 11:12:38 AM,9,085
0163654,24-02-2016 4:53:03 PM,9,085
0168836,17-01-2016 6:39:38 PM,5,085
0220140,02-06-2016 4:44:08 PM,5,085
0267139,24-11-2015 6:12:38 PM,5,085
0274655,16-02-2016 4:37:57 PM,9,085
0307709,29-05-2016 1:14:18 PM,9,085
0383881,25-05-2016 11:28:07 AM,9,085
0404626,12-06-2016 3:14:15 PM,9,085
1059707,02-03-2016 4:06:41 PM,9,085
1092369,29-05-2016 1:17:13 PM,9,085
1129645,10-05-2016 5:57:50 PM,9,085
1135287,09-06-2016 12:30:48 PM,9,085
1139724,30-05-2016 2:20:21 PM,9,085
1216558,25-05-2016 11:23:51 AM,9,085
1365948,25-05-2016 11:09:42 AM,9,085
1458777,30-12-2015 12:46:50 PM,5,085
1561446,25-05-2016 11:24:27 AM,5,085
1611297,13-03-2016 5:14:37 PM,9,085
1619810,24-02-2016 4:55:49 PM,9,085
1624638,25-05-2016 11:07:38 AM,9,085
1624847,16-02-2016 4:18:32 PM,9,085
1675539,16-02-2016 4:34:39 PM,9,085
1694728,07-06-2016 3:13:10 PM,9,085
0151239,31-01-2016 4:17:31 PM,5,091
0162475,22-05-2016 11:20:03 AM,9,091
0165315,07-06-2016 4:52:19 PM,5,091
0170334,09-05-2016 7:12:08 PM,9,091
0171328,25-05-2016 1:04:00 PM,5,091
0177441,09-02-2016 1:03:50 PM,9,091
0180750,07-06-2016 4:48:00 PM,5,091
0200804,18-05-2016 1:27:52 PM,9,091
0203256,30-11-2015 6:00:39 PM,5,091
0206707,11-05-2016 12:55:23 PM,9,091
0207020,07-06-2016 3:21:40 PM,5,091
0208562,31-12-2015 5:35:17 PM,5,091
0225411,02-05-2016 2:06:08 PM,9,091
0251112,24-05-2016 6:49:53 PM,9,091
0252726,10-03-2016 12:52:55 PM,9,091
0266324,28-01-2016 6:21:41 PM,9,091
0293533,18-05-2016 12:07:12 PM,9,091
0300261,30-12-2015 4:18:31 PM,5,091
0316650,09-05-2016 7:34:45 PM,9,091
0404858,24-05-2016 6:53:22 PM,9,091
1011234,20-01-2016 1:05:19 PM,5,091
1053914,30-11-2015 4:04:19 PM,5,091
1061032,29-05-2016 11:22:07 AM,9,091
1068195,09-02-2016 4:42:14 PM,9,091
1080427,28-01-2016 6:17:56 PM,9,091
1087490,27-03-2016 9:02:47 AM,9,091
1170875,23-02-2016 3:28:29 PM,9,091
1186186,24-04-2016 12:40:54 PM,9,091
1222249,01-06-2016 9:53:37 AM,9,091
1223576,14-06-2016 4:48:18 PM,9,091
1225623,25-05-2016 7:02:34 PM,9,091
1298982,15-03-2016 1:00:48 PM,9,091
1299001,07-06-2016 10:54:23 AM,9,091
1459881,05-05-2016 4:57:02 PM,9,091
1590910,07-06-2016 3:11:23 PM,5,091
1594415,25-05-2016 12:49:05 PM,5,091
1614403,30-05-2016 4:31:08 PM,5,091
1622387,08-06-2016 11:51:41 AM,5,091
1628263,15-06-2016 12:01:48 PM,9,091
1645189,18-05-2016 1:32:36 PM,9,091
1648113,11-05-2016 1:10:30 PM,9,091
1653388,12-05-2016 5:40:30 PM,9,091
1657950,25-04-2016 5:09:35 PM,9,091
1683447,30-11-2015 4:40:44 PM,5,091
1690137,07-06-2016 3:05:06 PM,5,091
1691964,07-06-2016 4:39:05 PM,5,091
1695358,01-06-2016 2:10:53 PM,9,091
0149113,31-12-2015 5:14:57 PM,5,092
0149743,28-02-2016 4:48:29 PM,9,092
0149987,14-03-2016 4:58:59 PM,9,092
0150016,18-05-2016 1:41:03 PM,9,092
0150173,16-06-2016 5:39:55 PM,5,092
0150285,02-06-2016 5:02:25 PM,5,092
0158171,13-06-2016 12:35:18 PM,5,092
